ID,Earnings
261,9861.42470819461
262,10048.1509577014
263,9729.33743773123
264,9744.5411251692
265,9704.99145667394
266,9646.04869244218
267,9725.9687232976
268,9721.4280008311
269,9713.35937897726
270,9756.01446047433
271,9762.59664871103
272,9647.41363548406
273,9800.65738160859
274,9600.58208868747
275,9748.08601102779
276,9778.87738925809
277,9807.22117421647
278,9752.36547203609
279,9730.8866991021
280,9593.90557639511
281,9724.18895920002
282,9717.26582897859
283,9837.78681715464
284,9972.47559506235
285,9769.48665096501
286,9906.68753086708
287,9705.24375370497
288,9729.14801768357
289,9721.44406921419
290,9568.03872509531
291,9776.68046597857
292,9647.002342179
293,9838.94465485215
294,9842.88281803792
295,9738.01290414294
296,9761.59208943779
297,9678.76138345382
298,9626.93235627742
299,9658.38583926199
300,9764.61176531052
301,10119.0106734791
302,9698.98618034222
303,9628.54275060141
304,9660.01554738578
305,9621.31921087264
306,9780.73945875612
307,9541.00574416236
308,10007.6593145395
309,9696.51867928003
310,9668.21652499112
311,9716.85967468887
312,9758.17573529276
313,9635.45722062397
314,9638.08048843997
315,9786.97308804999
316,9693.33348153295
317,9766.85018109322
318,9723.41970360162
319,9786.67530291348
320,9749.99947283406
321,9713.07648348064
322,9776.10958626782
323,9673.11939695846
324,9699.14453054467
325,9641.5696165665
326,9705.51946629354
327,9542.32232879203
328,9656.20536367852
329,9773.77150331971
330,9765.68018814663
331,9982.9430741966
332,9685.54944260992
333,9664.22685825248
334,9871.43867291382
335,9624.33942696919
336,9680.50480546311
337,9762.34256985621
338,9701.26605595591
339,9674.55791822555
340,9696.85065749316
341,9780.15462700871
342,9722.37523072248
343,9713.35788337149
344,9810.7594910379
345,9803.60176567954
346,9707.21818572695
347,9789.25820882791
348,9552.08849307756
349,9543.21047173314
350,9746.52670296182
351,9703.06932771389
352,9766.01452326628
353,9664.40211905321
354,9741.74316151777
355,9611.21847046197
356,9718.02940995553
357,9672.91231489649
358,9921.64045946852
359,10118.4837634121
360,9785.0479901476
361,9709.53377442347
362,9660.9609756696
363,9742.31015043384
364,9725.59331065986
365,9621.84074516161
366,9613.26910356758
367,9695.87851840735
368,9675.03629835619
369,9865.43926030984
370,9733.98175746851
371,9695.75623880176
372,9790.54060668974
373,9771.03028792909
374,9706.232133469
375,9679.22622644931
376,9702.32646457212
377,9891.17761819664
378,9695.31849587274
379,9742.40412633337
380,9804.42228658293
381,9755.95586529756
382,9717.09779106666
383,9765.20315308043
384,9960.83007891964
385,9639.78760321291
386,9635.86909521395
387,9686.10826708471
388,9793.11183215239
389,9973.52645385785
390,9734.02755230745
391,9798.87338079644
392,9698.99155178289
393,9697.13665960032
394,9674.35834287496
395,9685.1896042573
396,9840.50057779576
397,9695.10439833274
398,9637.01212491383
399,9660.93556128785
400,9681.40322323869
401,9802.4467455897
402,9705.30535335772
403,9759.64178256337
404,9766.35470345642
405,9673.10621481804
406,9621.13289476155
407,9613.92435524242
408,9709.12196683293
409,9822.01464403672
410,9788.526451137
411,9751.15883149985
412,9976.35829204933
413,9779.66995477577
414,9890.27991971277
415,9768.01146296774
416,9861.03959356446
417,9721.61327799674
418,9694.15785084461
419,9655.14284241593
420,9637.23017670859
421,9673.33772425171
422,9730.50616262474
423,9807.37305888332
424,9747.4618588634
425,9674.59199228012
426,9886.72537904006
427,9752.97457696746
428,9650.10196846364
429,9661.87051334005
430,9679.0526536911
431,9849.49663224572
432,9717.1858183161
433,9602.51028671573
434,9596.4113356024
435,9689.81583811546
436,9782.30561503917
437,9701.52535242077
438,9665.34951616792
439,9683.59211533159
440,9682.03543161681
441,9752.26060424304
442,9693.88087105949
443,9715.88037503758
444,9642.63156547157
445,9554.30528240161
446,9884.03059880802
447,9680.52407264331
448,9695.63384048738
449,9623.2368457253
450,9768.52392055813
451,9725.13168055814
452,9747.88470112009
453,9792.06333479282
454,9668.35587657197
455,9646.38822715672
456,9709.85928087047
457,9695.49969788305
458,9821.20746159939
459,9758.21148186712
460,9788.7854867529
461,9798.00440504346
462,9633.0605233519
463,9681.44246565155
464,9659.77318474089
465,9651.49905820675
466,9764.7011691595
467,9587.63391682296
468,9714.96093199226
469,9756.33172661812
470,9612.87220945997
471,9868.38653207157
472,9880.31942093398
473,9777.54316096863
474,9723.24958401241
475,9591.03935251151
476,9638.95516454171
477,9689.82450721143
478,9770.87122660516
479,9712.89839028184
480,9656.27878075419
481,9648.03941404208
482,9626.19936072459
483,9765.86780608467
484,9689.08214725358
485,9652.49406824001
486,9673.50908829659
487,9820.21153109549
488,9636.23704151587
489,9685.21537952298
490,9546.21890634738
491,9532.93138366179
492,9870.81663776679
493,9639.96165446889
494,9788.21251694012
495,9802.31048607625
496,9925.87319018509
497,9667.78231981453
498,9808.56468372723
499,9655.42735529471
500,9672.37412616533
501,9745.6528548463
502,9716.51933848343
503,9744.91851932375
504,9768.23460565249
505,9669.90926524469
506,9746.93754458906
507,9817.8620814997
508,9736.62283671137
509,9606.70066775228
510,9556.21268569867
511,9690.12765007675
512,9624.91250031428
513,9726.15046092969
514,9814.0397720211
515,9648.7820130678
516,9726.2310949191
517,9604.72360527642
518,9789.55684908162
519,9672.55454099641
520,9582.12667499395
521,9709.36965201288
522,9702.43854382978
523,9728.50238118765
524,9640.84962450564
525,9678.36591632981
526,9763.05812579586
527,9813.52376113638
528,9701.47949846837
529,9648.44073215602
530,9603.02573057814
531,10159.4366857578
532,9711.10108331297
533,9628.88417226158
534,9806.08067730894
535,9714.56353500034
536,9689.95032933128
537,9685.64589788375
538,9708.3338847065
539,10150.1913797384
540,9784.7866394844
541,9782.90576940418
542,9750.15257186135
543,9765.65699475227
544,9676.74908315359
545,9514.50686996551
546,9690.4140155688
547,9792.04463576816
548,9692.43665344991
549,9662.51992503788
550,9737.71376481135
551,9640.24750252369
552,9821.48614996456
553,9890.61883833421
554,9636.60345445359
555,9711.6637824789
556,9798.93397942843
557,9740.20807515649
558,9700.51506529281
559,9746.46261482586
560,9619.29949582323
561,9794.25998203996
562,9680.41590229255
563,9818.56333365788
564,9655.85739015223
565,9756.00469902663
566,9660.95243407767
567,9614.65876921025
568,9634.48233756774
569,9810.55552402165
570,9827.91230292799
571,9685.19869087166
572,9740.94636656188
573,9771.35411668367
574,9804.99607728815
575,9818.11981676611
576,9779.00503985582
577,9750.51358893174
578,9697.67612670285
579,9701.86467297708
580,9775.22333949055
581,9709.28486592124
582,9664.84760343208
583,9776.38018796194
584,9696.72905222116
585,9676.05367501392
586,9869.08246147973
587,9734.83040152672
588,9786.61125128603
589,9774.53154016979
590,9688.6990176221
591,9593.24932513941
592,9688.96199589047
593,9708.12324542657
594,9746.69017175476
595,9687.52860296415
596,9758.86721890105
597,9720.92625247821
598,9638.33902106993
599,9590.47293037636
600,9815.32983182576
601,9721.73089256825
602,9742.5782569286
603,9689.87006375079
604,9615.01431985307
605,9797.21766212759
606,9653.99017468066
607,9757.36646809087
608,9716.95606868379
609,9665.51328325944
610,9700.53293972721
611,9726.70388137735
612,9775.56404475383
613,9746.76771040645
614,9625.92696307725
615,9681.44560672941
616,9714.56684388874
617,9665.20430675967
618,10160.2458337861
619,9711.87619343279
620,9745.57410113152
621,9899.50197296754
622,9670.66104494009
623,9690.51004984179
624,9816.95381196167
625,9698.28171284812
626,9658.4043358017
627,9708.19745253312
628,9654.3816154773
629,9587.71775232996
630,9667.16910244824
631,9815.92192535257
632,9665.70740361586
633,9878.09347681475
634,9699.02795762128
635,9828.18887833449
636,9734.7759356143
637,9661.35800279143
638,9713.60817406377
639,9576.38086784364
640,9746.12181788154
641,9785.77965441581
642,9768.11462002153
643,9686.07821402712
644,9656.96819517637
645,9695.52180931087
646,9703.00601395323
647,9668.74379504102
648,9691.90792560986
649,9742.55929491407
650,9742.49907371668
651,9736.77928296873
652,9690.11810662302
653,9740.10535250103
654,9678.07316463894
655,9741.18524503027
656,9660.18210109689
657,9800.48691852877
658,9527.42976493381
659,9726.28617289409
660,9736.99406941588
661,9810.27702576908
662,9695.41551913316
663,9633.28862189069
664,9636.69327771561
665,9688.44390808902
666,9797.98029319853
667,9728.46227373158
668,9536.62925518804
669,9660.05171902706
670,10007.8689218643
671,9809.69337595889
672,9676.01237410736
673,9743.41342464861
674,9687.85673715098
675,9617.70717890345
676,9616.98996917018
677,9653.24928073419
678,9802.04797750591
679,9696.44428778581
680,9762.82268175305
681,9784.00329574098
682,9730.47593513709
683,9695.42213589532
684,9707.95071116606
685,9638.53578071065
686,9727.28166949818
687,9656.38450844038
688,9656.26642051069
689,9736.54769340461
690,9754.12022204229
691,9779.00609857597
692,9803.87219897196
693,10035.7826724242
694,9797.13534564915
695,9633.33170409058
696,9790.62377032872
697,9733.40858758304
698,9787.13854921132
699,9567.38901702404
700,9750.11675846853
701,10000.1728796476
702,9773.64244607313
703,9597.20737226257
704,9705.15639117996
705,9726.70956684937
706,9837.1219726957
707,9748.51780715603
708,9829.67051166457
709,10103.461994327
710,9705.78115695304
711,9734.81268850397
712,9548.10559956763
713,9882.61338988367
714,9785.51563049617
715,9689.95407507029
716,9889.89395605235
717,9707.19632188147
718,9871.97161516296
719,9710.90498201168
720,9699.01328010952
721,9693.65677837764
722,9622.00821559964
723,9620.79327131743
724,9763.79795623003
725,9793.57190115216
726,9777.73153188594
727,9689.58680963599
728,9697.09412696399
729,9774.38914604405
730,9750.78274561754
731,9767.06511878951
732,9727.49947430237
733,9803.5133481714
734,9603.42558850044
735,9826.83505957728
736,9722.70853470601
737,9748.78935148105
738,9705.08989346246
739,9771.08575540415
740,9862.33633529589
741,9720.39590063046
742,9693.76662633984
743,9627.61006080775
744,9670.27346629776
745,9758.95716342964
746,9764.19416918742
747,9648.76653163856
748,9822.65870166222
749,9733.60209649968
750,9737.90232055993
751,9762.13091028792
752,9813.33946900475
753,9767.61298851163
754,9697.75267543024
755,9705.2465273688
756,9666.58704891001
757,9747.04041244434
758,9780.13008517833
759,9650.53842544669
760,9803.46730192832
761,9826.13608742162
762,9777.51521455411
763,9693.06467495139
764,9715.73138769561
765,9547.31072495016
766,9717.85949366648
767,9681.36225370249
768,9732.74292449724
769,9980.29338906115
770,9687.86850455422
771,9659.99031881374
772,9738.46942596254
773,9728.45709525613
774,9677.87502626404
775,9812.9405125057
776,9705.41231023251
777,9661.83045852207
778,9812.07847208172
779,9709.63284319739
780,9716.14930515301
781,9713.83421120509
782,9709.8014986232
783,9770.34687497236
784,9740.38014975998
785,9761.56521774747
786,9666.10211839944
787,9736.38460228848
788,9780.26791207505
789,9654.12680130231
790,9605.71999229361
791,9743.07479266338
792,9808.46815083693
793,9658.44770706522
794,9700.63881224127
795,9733.20417749636
796,9789.74713395473
797,9822.26690443686
798,9774.90138371025
799,9707.66271095712
800,9773.44928149422
801,9608.30148679144
802,9811.17237522314
803,9619.12578646572
804,9716.62290853117
805,9879.7976932523
806,9684.31538791341
807,9608.1561405594
808,9806.28979954372
809,9803.16869715734
810,9588.74862717473
811,9665.06230850106
812,9723.58874330092
813,10026.6754169742
814,9775.97873663146
815,9716.64502218233
816,9674.5323349872
817,9710.13629688392
818,9805.96092498008
819,9683.55021266
820,9806.15011924388
821,9709.39325947294
822,9784.32438843885
823,9744.74570157628
824,9745.21097857481
825,9822.34846031375
826,9686.05964265236
827,9677.87424468602
828,9685.34634093055
829,9699.09913541537
830,9755.43972670917
831,9611.51588534344
832,9736.36050818711
833,9661.4472134534
834,9720.71951355556
835,9720.57540059782
836,9661.7456078066
837,9799.26244550506
838,9696.42116491054
839,9747.84503878236
840,9695.77101823677
841,9701.38330320749
842,9725.44002903356
843,9696.20122937816
844,9676.09435908577
845,9783.80869506371
846,9755.61295019242
847,9642.80835809674
848,9680.16750527883
849,9743.39744492362
850,9687.09362466106
851,9799.08985626355
852,9890.49282369365
853,9712.23882736076
854,9612.10035849471
855,9759.91591141616
856,9552.30722708674
857,9671.20507992697
858,9680.74541581527
859,9678.17236358518
860,9687.39543673339
861,9719.17199531572
862,9669.94071491919
863,9661.39599699724
864,9810.35855287671
865,9688.45877268148
866,9767.57838758771
867,9660.09812841107
868,9748.99767551629
869,9736.32200270286
870,9652.59027488363
871,9750.28544677748
872,9820.28055117844
873,9770.58065689596
874,9827.76103374583
875,9717.55779275993
876,9717.5272724971
877,9682.44838758258
878,9584.14648507756
879,9729.59574495953
880,9637.26281137922
881,9778.74203254716
882,9759.66353981918
883,9765.72820676967
884,9617.34765939851
885,9818.23230822872
886,9736.84910683625
887,9770.14308768703
888,9651.41311115561
889,9745.54960511719
890,9797.1887529005
891,9911.92187899924
892,9762.01319067445
893,9694.44923169584
894,10146.9135845626
895,9721.59089808649
896,9583.77953719647
897,9670.20402726857
898,9790.65886117052
899,9611.19286781686
900,9818.03372099997
901,9892.99896782431
902,9819.33854276258
903,9854.63496646528
904,9702.67085168058
905,9705.80352697525
906,9778.8746495556
907,9859.66574041047
908,9796.64659350609
909,9558.15351276933
910,9693.10209201863
911,9659.93887704641
912,9730.21279532779
913,9787.97082002318
914,9741.53801632935
915,9669.41646110693
916,9770.86701069182
917,9744.65634494705
918,9699.18466909842
919,9726.30361945034
920,9634.93105908083
921,9712.00096649067
922,9911.3845858162
923,9652.23098114839
924,9755.44044049606
925,9724.14606072924
926,9599.21028642789
927,9664.62654779034
928,9814.27305270151
929,9813.39747558316
930,9805.62826771273
931,9760.83696787924
932,9801.40417432378
933,9651.35506920043
934,9798.74818621285
935,9778.07774211873
936,9686.10377603902
937,9608.19004132664
938,9799.28463895513
939,9748.87376991726
940,9804.88330320564
941,9592.6312381806
942,9712.35643161812
943,9872.72941445612
944,9722.76010646733
945,9691.04520272047
946,9667.80670690488
947,9775.12889492121
948,9714.90158793025
949,9737.03992532804
950,9727.70098141046
951,9748.55120705435
952,9586.26297592848
953,9601.05670994669
954,9783.9153971239
955,9776.59060215476
956,9735.38031818993
957,9773.33031310314
958,10300.1258692634
959,9678.67113213379
960,9800.53048907753
961,9779.16959724933
962,9962.60283803
963,9734.64999584337
964,9720.92304952536
965,9607.51875459773
966,9750.36105286413
967,9728.96791427666
968,9831.64855361677
969,9766.97422868461
970,9896.20795173359
971,9746.41947307119
972,9664.58224654285
973,9716.31289441812
974,9772.40071172772
975,9715.60448984753
976,9900.87632218017
977,9673.39803717311
978,9865.80238213828
979,9593.48043083205
980,10233.723688246
981,9799.00962568241
982,9696.2594815162
983,9735.26214565352
984,9789.54973348379
985,9800.07620817754
986,9753.4275080261
987,9728.31119438642
988,9714.46439360254
989,9699.2760993378
990,9750.40515665613
991,9784.34634121396
992,9737.67008625944
993,9775.37107732719
994,9787.26769914817
995,9637.3241905023
996,9792.42269885903
997,9813.95990755115
998,9737.16598227223
999,9697.52447608008
1000,9854.12365245638
1001,9724.64160093207
1002,9683.18952075237
1003,9618.0721189526
1004,9627.24002469741
1005,9767.72331684822
1006,9747.14379222746
1007,9812.59137205596
1008,9674.1092144172
1009,9779.83536698323
1010,9711.80836078941
1011,9762.31057853484
1012,9705.04055318492
1013,9631.10670129675
1014,9806.15113712455
1015,9634.86701796649
1016,9713.44534364386
1017,9784.33920229494
1018,9706.21644832368
1019,9603.01412101673
1020,9731.24877594196
1021,9922.36643538546
1022,9844.98817947731
1023,9691.81634688587
1024,9691.20735047864
1025,9721.1859878838
1026,9629.62359888347
1027,9741.1933688377
1028,9749.59096420989
1029,9722.96656873653
1030,9882.17990748208
1031,9751.27837548805
1032,9671.09279597367
1033,9711.8947297868
1034,9826.99485233757
1035,9535.64521275444
1036,9692.68578148174
1037,9644.32615724189
1038,9887.90172316442
1039,9770.19238777768
1040,9712.4947338678
1041,9747.82213641565
1042,9646.62514572168
1043,9751.18015101766
1044,9720.979631984
1045,9710.63181466346
1046,9799.03900724317
1047,9713.65804331777
1048,9830.33652865259
1049,10159.484099735
1050,9752.00384238625
1051,9737.91589267676
1052,9609.49049257845
1053,9703.15136356189
1054,9597.33230908477
1055,9668.653746078
1056,9804.2839060965
1057,9713.9782555488
1058,9921.41405811581
1059,9573.17934798375
1060,9639.58215099645
1061,9703.38406171966
1062,9758.27195477958
1063,9723.62237526852
1064,9678.47121556617
1065,9669.14338528067
1066,9710.67554733598
1067,9624.18951316384
1068,9844.25933506549
1069,9649.91418869933
1070,9780.85174190202
1071,9704.04603502706
1072,9762.55369075853
1073,9695.67383654425
1074,9751.85400545276
1075,9716.6929337805
1076,9674.15239587317
1077,9753.48507549909
1078,9773.22507505138
1079,9643.65399645657
1080,9656.03262371459
1081,9676.28397714989
1082,9721.17026436611
1083,9723.14227606906
1084,9839.25688033868
1085,9692.18095559486
1086,9628.89838480842
1087,9648.65720268934
1088,9713.32391411841
1089,9725.34539702794
1090,9620.41548322734
1091,9747.03648839616
1092,9723.48831074667
1093,9532.55027968842
1094,9722.56537117446
1095,9776.78977087031
1096,9733.97655989524
1097,9806.82130730504
1098,9799.84210476777
1099,9767.30212372258
1100,9718.96017529854
1101,9692.44931451576
1102,9641.99432618753
1103,9748.4122903303
1104,9704.23054749538
1105,9635.11243374393
1106,9653.86073628835
1107,9738.85222818604
1108,9693.98545902876
1109,9742.14694580673
1110,9714.31642456842
1111,9688.95620459614
1112,9730.40506435669
1113,9740.63081481999
1114,9856.53471541787
1115,9814.65879138184
1116,9790.52284662203
1117,9740.19027191328
1118,9778.0398076316
1119,9805.91566571432
1120,9772.19534780621
1121,9733.15763543443
1122,9696.43619081988
1123,9769.3511257063
1124,9724.51525313707
1125,9626.75982721685
1126,9611.5151283826
1127,9855.60877919081
1128,9662.40018506994
1129,9771.16894231224
1130,9714.26364189605
1131,9829.08994836115
1132,9713.18605340208
1133,9589.35419217877
1134,9610.43937408229
1135,9788.08434125964
1136,9861.86276143995
1137,9713.2199737165
1138,9606.80353751342
1139,9680.0484168603
1140,9685.49951023462
1141,9612.60489014595
1142,9681.84392887038
1143,9794.47242481891
1144,9995.76917625675
1145,9884.86781867188
1146,9843.09632732737
1147,9768.64007098125
1148,9776.38086334399
1149,9796.17361781463
1150,9716.01540876703
1151,9717.38586648448
1152,9747.42291389981
1153,9750.51391324643
1154,9651.74353816653
1155,9791.59640730407
1156,9742.98681933794
1157,9769.18835252706
1158,9801.62445422337
1159,9550.59883414239
1160,9815.32039567539
1161,9699.30883975426
1162,9720.02631356399
1163,9777.62186517213
1164,9637.03790817632
1165,10005.0428533864
1166,9583.01336778805
1167,9683.22408666694
1168,9649.77646330134
1169,9703.90139555711
1170,9961.15927998476
1171,9978.64400137123
1172,9790.38093702878
1173,9745.22829513696
1174,9636.69786351571
1175,9838.49036995453
1176,9759.93118132891
1177,9796.00085764732
1178,9804.3289730051
1179,9792.2431639695
1180,9682.91656172206
1181,9771.36073045579
1182,9806.48177126949
1183,9754.34102032808
1184,9656.51875504589
1185,9708.55095400474
1186,9613.11135402934
1187,9750.5099930397
1188,10005.9065780822
1189,9738.31207229559
1190,9742.58729799387
1191,9716.36664236231
1192,9674.79033127719
1193,9768.24940004644
1194,9815.25826072546
1195,9770.4409443085
1196,9734.86799807923
1197,9760.44081470776
1198,9740.35528051251
1199,9668.29923835973
1200,10153.0121939662
1201,9731.81689586436
1202,9767.21167571277
1203,9726.8045529143
1204,9634.33090846025
1205,9729.54717593629
1206,9667.93734171506
1207,9831.63291094741
1208,9798.1994834523
1209,10003.5010512222
1210,9659.21666161985
1211,9556.88796007003
1212,9689.85085944594
1213,9726.79613007143
1214,9779.33635972413
1215,9659.79627884896
1216,9683.21729149082
1217,9899.67810852797
1218,9741.45258358169
1219,9568.61686670081
1220,9678.21034578136
1221,9841.54730445656
1222,9671.07972738237
1223,9698.21010280344
1224,9769.85515394331
1225,9610.6925325925
1226,9821.01955708169
1227,9704.72284172567
1228,9869.97201093491
1229,9695.15060004898
1230,9850.66153625627
1231,9850.25622788314
1232,9724.57982067761
1233,9710.13629823566
1234,9647.07976687774
1235,9780.62946166887
1236,9713.41603300146
1237,9706.03749392105
1238,9832.98878579393
1239,9778.32518053943
1240,9773.59547365026
1241,9741.70565584317
1242,9810.98518707274
1243,9732.34856797401
1244,9761.10014608675
1245,9566.84359027811
1246,9686.6236702913
1247,9704.54063373914
1248,9730.28162373233
1249,9690.55593410917
1250,9759.71997520666
1251,9898.77938753744
1252,9560.11246882257
1253,9695.45506968149
1254,9796.97975120546
1255,9659.98487798026
1256,9697.47664389107
1257,9658.19998732692
1258,9862.66780759888
1259,9947.17837027121
1260,9807.43907135632
1261,9660.22329072731
1262,9633.47097394105
1263,9643.38077443039
1264,9744.82615851821
1265,9779.48022069206
1266,9937.37183554279
1267,9559.69236508027
1268,9793.51000736628
1269,9759.70164232341
1270,9708.35296647686
1271,9672.0476903362
1272,9687.01837157444
1273,9718.66424512783
1274,9788.97495125833
1275,9859.22983649698
1276,9795.81023757596
1277,9797.65551109857
1278,9611.9899034399
1279,9710.49797452282
1280,9677.17176909181
1281,9633.27551282696
1282,9707.74042966452
1283,9735.47292196166
1284,9793.08925234199
1285,9687.54700761774
1286,9713.71986534654
1287,9759.31125271483
1288,9731.70385553391
1289,9611.83458167126
1290,9747.50533120667
1291,9744.57939689973
1292,9690.08135353767
1293,9645.69528634092
1294,9635.43644625952
1295,9778.37544806917
1296,9856.36975725603
1297,9742.3063653654
1298,9688.89860608072
1299,9748.48337175285
1300,9700.22769960678
1301,9732.92228487411
1302,9651.47517305167
1303,9832.57285030932
1304,9677.23423838451
1305,9797.0374584967
1306,10030.8130671829
1307,9648.03934250922
1308,9595.94237714676
1309,9639.4775541002
1310,9665.00077463878
1311,9799.17873256064
1312,9710.47964037271
1313,9757.65125797431
1314,9705.10706686498
1315,9649.23893035881
1316,9750.49317822837
1317,9544.61109519247
1318,9642.65345458786
1319,9694.11855798937
1320,9591.09396549255
1321,9784.19366417732
1322,10063.2460017311
1323,9656.60923414707
1324,9936.6971365365
1325,10066.3659705185
1326,9788.89598046255
1327,9739.92221564942
1328,9768.28454941338
1329,9682.32876681285
1330,9593.4994294414
1331,9713.30167024815
1332,9695.86006556874
1333,9699.61674149103
1334,9553.18895614411
1335,9902.44699163773
1336,9614.43010459386
1337,9827.76975545977
1338,9744.02822137712
1339,9850.05775778043
1340,9728.09083323242
1341,9779.53084542298
1342,9592.86301319793
1343,9944.34194665873
1344,9716.43111429431
1345,9604.40555664952
1346,9663.15431699457
1347,9724.79264188555
1348,9835.41667612095
1349,9769.68294917851
1350,9697.44325058762
1351,9688.76405241424
1352,9739.75385866263
1353,9593.52867558128
1354,9790.44979962774
1355,9757.88081229984
1356,9628.41309952304
1357,10209.7611687162
1358,9724.05770382881
1359,9636.95037459768
1360,9767.99005221588
1361,9771.62645459194
1362,9573.57095769007
1363,9691.81513487831
